"idSector" "layer" "cFile" "idD" "xLeftC" "xRightC" "yInfL" "ySupL" "xLeftL" "xRightL" "yLeftL" "yRightL" "xLeftLed" "xRightLed" "xLengthL" "xLengthInfL" "xLengthSupL" "xLeftInfP" "xLeftSupP" "xLeftEdgeS" "yLeftInfS" "yLeftSupS" "yLeftEdgeS" "xRightInfS" "xRightSupS" "xRightEdgeS" "yRightInfS" "yRightSupS" "yRightEdgeS" "APF" "vessel" "idVessel" "nbcell" "Vorigin" "cLdif" "laydif" "circle"
"531" "c8.l8" 8 8 "Lz.Fa.73.06_19_18" 111 57 306.744 345.615 145.885105561376 659.099850675409 320.302866666667 320.302866666667 138.885105561376 666.099850675409 527.214745114033 532.117983929535 528.526789282866 351.71771748507 353.784098083789 352.75090778443 306.744 345.615 326.1795 404.024915305343 405.738281470295 404.881598387819 305.613 344.466 325.0395 0 1 124 0 NA 0 3 3
"532" "c8.l9" 9 8 "Lz.Fa.73.06_19_18" 117 57 345.615 384.486 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 353.784098083789 365.507228218684 359.645663151236 345.615 384.486 365.0505 405.738281470295 415.515500397848 410.626890934072 344.466 383.318 363.892 0 1 124 0 NA 0 2 2
"534" "c9.l10" 10 9 "Lz.Fa.73.06_19_18" 122 57 383.318 422.171 167.794219598338 659.099850675409 398.3641 398.3641 160.794219598338 666.099850675409 505.305631077071 508.731151364845 512.177232159253 415.515500397848 413.728474016619 414.621987207233 383.318 422.171 402.7445 439.06975270604 437.442279865592 438.256016285816 382.479 421.35 401.9145 0 1 124 0 NA -1 1 1
"535" "c9.l11" 11 9 "Lz.Fa.73.06_19_18" 129 57 422.171 461.024 162.130189499412 659.099850675409 437.394866666667 437.394866666667 155.130189499412 666.099850675409 510.969661175997 512.177232159253 512.107375782963 413.728474016619 413.69320353223 413.710838774424 422.171 461.024 441.5975 437.442279865592 437.403775030981 437.423027448287 421.35 460.221 440.7855 0 1 124 0 NA -1 0 1
"536" "c9.l12" 12 9 "Lz.Fa.73.06_19_18" 136 57 461.024 499.877 167.687728536958 659.099850675409 476.425666666667 476.425666666667 160.687728536958 666.099850675409 505.412122138451 512.107375782963 520.99805177999 413.69320353223 409.205085873314 411.449144702772 461.024 499.877 480.4505 437.403775030981 433.327295670727 435.365535350854 460.221 499.091 479.656 0 1 124 0 NA -1 -1 1
"537" "c9.l13" 13 9 "Lz.Fa.73.06_19_18" 150 57 499.877 538.73 153.153169529597 659.099850675409 515.456466666667 515.456466666667 146.153169529597 666.099850675409 519.946681145812 520.99805177999 534.482144914978 409.205085873314 402.43941843585 405.822252154582 499.877 538.73 519.3035 433.327295670727 427.185941745414 430.256618708071 499.091 537.962 518.5265 0 1 124 0 NA -1 -2 2
"538" "c9.l14" 14 9 "Lz.Fa.73.06_19_18" 168 57 538.73 577.582 139.579383468278 659.099850675409 554.487133333333 554.487133333333 132.579383468278 666.099850675409 533.520467207131 534.482144914978 574.329871688715 402.43941843585 382.587125600721 392.513272018286 538.73 577.582 558.156 427.185941745414 409.178598659909 418.182270202661 537.962 576.833 557.3975 0 1 124 0 NA -1 -3 3
"539" "c9.l15" 15 9 "Lz.Fa.73.06_19_18" 209 57 577.582 616.435 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 382.587125600721 367.777073965757 375.182099783239 577.582 616.435 597.0085 409.178598659909 395.744785665043 402.461692162476 576.833 615.703 596.268 0 1 124 0 NA -1 -4 4
"5681" "c9.l7" 7 9 "Lz.Fa.73.06_19_18" 105 57 266.76 305.613 142.358545219321 659.099850675409 303.953926018212 248.912363762599 135.358545219321 666.099850675409 533.587768687374 533.366220364354 532.117983929535 403.47904141886 404.024915305343 403.751978362102 266.76 305.613 286.1865 428.17389742173 428.66197796128 428.417937691505 265.867 304.738 285.3025 1 1 124 1 NA -1 4 4
"5691" "c9.l8" 8 9 "Lz.Fa.73.06_19_18" 111 57 305.613 344.466 145.885105561376 659.099850675409 320.302866666667 320.302866666667 138.885105561376 666.099850675409 527.214745114033 532.117983929535 528.526789282866 404.024915305343 405.738281470295 404.881598387819 305.613 344.466 325.0395 428.66197796128 430.209071814092 429.435524887686 304.738 343.609 324.1735 0 1 124 0 NA -1 3 3
"570" "c9.l9" 9 9 "Lz.Fa.73.06_19_18" 117 57 344.466 383.318 165.657142073738 659.099850675409 359.333466666667 359.333466666667 158.657142073738 666.099850675409 507.442708601671 528.526789282866 508.731151364845 405.738281470295 415.515500397848 410.626890934072 344.466 383.318 363.892 430.209071814092 439.06975270604 434.639412260066 343.609 382.479 363.044 0 1 124 0 NA -1 2 2
"10" "c1.l18" 18 1 "Lz.Fa.73.06_19_18" 272 187 696.92 735.533 45.2090837043245 575.202936992375 723.011157374916 679.512794717402 38.2090837043245 582.202936992375 545.730171393396 573.346935688689 545.939079477269 38.2090837043245 36.9258958321154 36.9258958321154 696.92 735.533 723.011157374916 66.2457488595014 63.6223168185538 64.9340328390276 698.865 737.585 718.225 1 1 259 1 NA 5 0 5
"274" "c2.l16" 16 2 "Lz.Fa.73.06_19_18" 225 57 621.427 660.146 69.7900839664094 621.021422176515 632.548433333333 632.548433333333 62.7900839664094 628.021422176515 565.231338210106 604.054248364721 581.876779395746 92.3283367114442 75.3188360733704 83.8235863924073 621.427 660.146 640.7865 123.73915762641 105.576428601949 114.657793114179 623.277 661.935 642.606 0 1 259 0 NA 4 2 4
"275" "c2.l17" 17 2 "Lz.Fa.73.06_19_18" 255 57 660.146 698.865 53.8650615609185 603.876202473692 690.842031612065 650.122438473323 46.8650615609185 610.876202473692 565.479135193433 581.876779395746 573.346935688689 75.3188360733704 66.2457488595014 70.7822924664359 660.146 698.865 679.5055 105.576428601949 96.0597895153132 100.818109058631 661.935 700.592 681.2635 0 1 259 0 NA 4 1 4
"276" "c2.l18" 18 2 "Lz.Fa.73.06_19_18" 272 187 698.865 737.585 45.2090837043245 575.202936992375 723.011157374916 679.512794717402 38.2090837043245 582.202936992375 545.730171393396 573.346935688689 545.939079477269 66.2457488595014 63.6223168185538 64.9340328390276 698.865 737.585 718.225 96.0597895153132 92.0111489513718 94.0354692333425 700.592 739.25 719.921 0 1 259 0 NA 4 0 4
"277" "c2.l19" 19 2 "Lz.Fa.73.06_19_18" 292 214 737.585 776.304 43.9258958321154 556.286162945351 749.640566666667 749.640566666667 36.9258958321154 563.286162945351 526.360267113236 545.939079477269 534.786842426027 63.6223168185538 55.275276454816 59.4487966366849 737.585 776.304 756.9445 92.0111489513718 83.0841922609694 87.5476706061706 739.25 777.907 758.5785 0 1 259 0 NA 4 -1 4
"279" "c2.l20" 20 2 "Lz.Fa.73.06_19_18" 323 237 776.304 815.023 36.1241998601833 543.033222881118 804.557030829914 782.541033499301 29.1241998601833 550.033222881118 521.37406379977 534.786842426027 521.499517127892 55.275276454816 54.6255262477372 54.9504013512766 776.304 815.023 795.6635 83.0841922609694 81.7435011383876 82.4138466996785 777.907 816.565 797.236 1 1 259 1 NA 4 -2 4
"311" "c3.l15" 15 3 "Lz.Fa.73.06_19_18" 209 57 584.62 623.277 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 150.55785743848 123.73915762641 137.148507532445 584.62 623.277 603.9485 182.66289726588 157.505790109998 170.084343687939 586.669 625.401 606.035 0 1 259 0 NA 3 3 3
"312" "c3.l16" 16 3 "Lz.Fa.73.06_19_18" 225 57 623.277 661.935 69.7900839664094 621.021422176515 632.548433333333 632.548433333333 62.7900839664094 628.021422176515 565.231338210106 604.054248364721 581.876779395746 123.73915762641 105.576428601949 114.657793114179 623.277 661.935 642.606 157.505790109998 138.103340570171 147.804565340084 625.401 664.134 644.7675 0 1 259 0 NA 3 2 3
"313" "c3.l17" 17 3 "Lz.Fa.73.06_19_18" 255 57 661.935 700.592 53.8650615609185 603.876202473692 690.842031612065 650.122438473323 46.8650615609185 610.876202473692 565.479135193433 581.876779395746 573.346935688689 105.576428601949 96.0597895153132 100.818109058631 661.935 700.592 681.2635 138.103340570171 128.109883220311 133.106611895241 664.134 702.866 683.5 0 1 259 0 NA 3 1 3
"314" "c3.l18" 18 3 "Lz.Fa.73.06_19_18" 272 187 700.592 739.25 45.2090837043245 575.202936992375 723.011157374916 679.512794717402 38.2090837043245 582.202936992375 545.730171393396 573.346935688689 545.939079477269 96.0597895153132 92.0111489513718 94.0354692333425 700.592 739.25 719.921 128.109883220311 122.529143494151 125.319513357231 702.866 741.599 722.2325 0 1 259 0 NA 3 0 3
"315" "c3.l19" 19 3 "Lz.Fa.73.06_19_18" 292 214 739.25 777.907 43.9258958321154 556.286162945351 749.640566666667 749.640566666667 36.9258958321154 563.286162945351 526.360267113236 545.939079477269 534.786842426027 92.0111489513718 83.0841922609694 87.5476706061706 739.25 777.907 758.5785 122.529143494151 112.978776752584 117.753960123368 741.599 780.331 760.965 0 1 259 0 NA 3 -1 3
"317" "c3.l20" 20 3 "Lz.Fa.73.06_19_18" 323 237 777.907 816.565 36.1241998601833 543.033222881118 804.557030829914 782.541033499301 29.1241998601833 550.033222881118 521.37406379977 534.786842426027 521.499517127892 83.0841922609694 81.7435011383876 82.4138466996785 777.907 816.565 797.236 112.978776752584 110.895324145837 111.937050449211 780.331 819.064 799.6975 0 1 259 0 NA 3 -2 3
"318" "c3.l21" 21 3 "Lz.Fa.73.06_19_18" 323 256 816.565 855.222 36.1241998601833 540.04088289118 804.557030829914 791.411954640007 29.1241998601833 547.04088289118 518.083471643198 521.499517127892 518.462138191237 81.7435011383876 81.4370296036792 81.5902653710334 816.565 855.222 835.8935 110.895324145837 110.419063128569 110.657193637203 819.064 857.796 838.43 1 1 259 1 NA 3 -3 3
"349" "c4.l15" 15 4 "Lz.Fa.73.06_19_18" 209 57 586.669 625.401 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 182.66289726588 157.505790109998 170.084343687939 586.669 625.401 606.035 211.207091888809 187.527286253724 199.367189071266 582.707 621.64 602.1735 0 1 259 0 NA 2 3 3
"350" "c4.l16" 16 4 "Lz.Fa.73.06_19_18" 225 57 625.401 664.134 69.7900839664094 621.021422176515 632.548433333333 632.548433333333 62.7900839664094 628.021422176515 565.231338210106 604.054248364721 581.876779395746 157.505790109998 138.103340570171 147.804565340084 625.401 664.134 644.7675 187.527286253724 167.02261650614 177.274951379932 621.64 660.573 641.1065 0 1 259 0 NA 2 2 2
"351" "c4.l17" 17 4 "Lz.Fa.73.06_19_18" 255 57 664.134 702.866 53.8650615609185 603.876202473692 690.842031612065 650.122438473323 46.8650615609185 610.876202473692 565.479135193433 581.876779395746 573.346935688689 138.103340570171 128.109883220311 133.106611895241 664.134 702.866 683.5 167.02261650614 156.605225924039 161.813921215089 660.573 699.507 680.04 0 1 259 0 NA 2 1 2
"352" "c4.l18" 18 4 "Lz.Fa.73.06_19_18" 272 187 702.866 741.599 45.2090837043245 575.202936992375 723.011157374916 679.512794717402 38.2090837043245 582.202936992375 545.730171393396 573.346935688689 545.939079477269 128.109883220311 122.529143494151 125.319513357231 702.866 741.599 722.2325 156.605225924039 149.662315744171 153.133770834105 699.507 738.44 718.9735 0 1 259 0 NA 2 0 2
"353" "c4.l19" 19 4 "Lz.Fa.73.06_19_18" 292 214 741.599 780.331 43.9258958321154 556.286162945351 749.640566666667 749.640566666667 36.9258958321154 563.286162945351 526.360267113236 545.939079477269 534.786842426027 122.529143494151 112.978776752584 117.753960123368 741.599 780.331 760.965 149.662315744171 139.557682821158 144.609999282665 738.44 777.373 757.9065 0 1 259 0 NA 2 -1 2
"355" "c4.l20" 20 4 "Lz.Fa.73.06_19_18" 323 237 780.331 819.064 36.1241998601833 543.033222881118 804.557030829914 782.541033499301 29.1241998601833 550.033222881118 521.37406379977 534.786842426027 521.499517127892 112.978776752584 110.895324145837 111.937050449211 780.331 819.064 799.6975 139.557682821158 136.813850147093 138.185766484125 777.373 816.306 796.8395 0 1 259 0 NA 2 -2 2
"356" "c4.l21" 21 4 "Lz.Fa.73.06_19_18" 323 256 819.064 857.796 36.1241998601833 540.04088289118 804.557030829914 791.411954640007 29.1241998601833 547.04088289118 518.083471643198 521.499517127892 518.462138191237 110.895324145837 110.419063128569 110.657193637203 819.064 857.796 838.43 136.813850147093 136.186631396674 136.500240771883 816.306 855.239 835.7725 0 1 259 0 NA 2 -3 3
"387" "c5.l15" 15 5 "Lz.Fa.73.06_19_18" 209 57 582.707 621.64 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 211.207091888809 187.527286253724 199.367189071266 582.707 621.64 602.1735 235.788410397086 213.380808083734 224.58460924041 581.17 620.065 600.6175 0 1 259 0 NA 1 3 3
"388" "c5.l16" 16 5 "Lz.Fa.73.06_19_18" 225 57 621.64 660.573 69.7900839664094 621.021422176515 632.548433333333 632.548433333333 62.7900839664094 628.021422176515 565.231338210106 604.054248364721 581.876779395746 187.527286253724 167.02261650614 177.274951379932 621.64 660.573 641.1065 213.380808083734 191.926942664278 202.653875374006 620.065 658.96 639.5125 0 1 259 0 NA 1 2 2
"389" "c5.l17" 17 5 "Lz.Fa.73.06_19_18" 255 57 660.573 699.507 53.8650615609185 603.876202473692 690.842031612065 650.122438473323 46.8650615609185 610.876202473692 565.479135193433 581.876779395746 573.346935688689 167.02261650614 156.605225924039 161.813921215089 660.573 699.507 680.04 191.926942664278 181.144474771515 186.535708717896 658.96 697.855 678.4075 0 1 259 0 NA 1 1 1
"390" "c5.l18" 18 5 "Lz.Fa.73.06_19_18" 272 187 699.507 738.44 45.2090837043245 575.202936992375 723.011157374916 679.512794717402 38.2090837043245 582.202936992375 545.730171393396 573.346935688689 545.939079477269 156.605225924039 149.662315744171 153.133770834105 699.507 738.44 718.9735 181.144474771515 173.028508345798 177.086491558657 697.855 736.749 717.302 0 1 259 0 NA 1 0 1
"391" "c5.l19" 19 5 "Lz.Fa.73.06_19_18" 292 214 738.44 777.373 43.9258958321154 556.286162945351 749.640566666667 749.640566666667 36.9258958321154 563.286162945351 526.360267113236 545.939079477269 534.786842426027 149.662315744171 139.557682821158 144.609999282665 738.44 777.373 757.9065 173.028508345798 162.446559676992 167.737534011395 736.749 775.644 756.1965 0 1 259 0 NA 1 -1 1
"393" "c5.l20" 20 5 "Lz.Fa.73.06_19_18" 323 237 777.373 816.306 36.1241998601833 543.033222881118 804.557030829914 782.541033499301 29.1241998601833 550.033222881118 521.37406379977 534.786842426027 521.499517127892 139.557682821158 136.813850147093 138.185766484125 777.373 816.306 796.8395 162.446559676992 159.134029480167 160.790294578579 775.644 814.539 795.0915 0 1 259 0 NA 1 -2 2
"394" "c5.l21" 21 5 "Lz.Fa.73.06_19_18" 323 256 816.306 855.239 36.1241998601833 540.04088289118 804.557030829914 791.411954640007 29.1241998601833 547.04088289118 518.083471643198 521.499517127892 518.462138191237 136.813850147093 136.186631396674 136.500240771883 816.306 855.239 835.7725 159.134029480167 158.376810911259 158.755420195713 814.539 853.434 833.9865 0 1 259 0 NA 1 -3 3
"425" "c6.l15" 15 6 "Lz.Fa.73.06_19_18" 209 57 581.17 620.065 99.6079733850891 659.099850675409 593.5177 593.5177 92.6079733850891 666.099850675409 573.49187729032 574.329871688715 604.054248364721 235.788410397086 213.380808083734 224.58460924041 581.17 620.065 600.6175 264.619769955859 243.704331351643 254.162050653751 579.318 618.152 598.735 1 1 259 1 NA 0 3 3
"426" "c6.l16" 16 6 "Lz.Fa.73.06_19_18" 225 57 620.065 658.96 69.7900839664094 621.021422176515 632.548433333333 632.548433333333 62.7900839664094 628.021422176515 565.231338210106 604.054248364721 581.876779395746 213.380808083734 191.926942664278 202.653875374006 620.065 658.96 639.5125 243.704331351643 221.137156989944 232.420744170794 618.152 656.986 637.569 0 1 259 0 NA 0 2 2
"427" "c6.l17" 17 6 "Lz.Fa.73.06_19_18" 255 57 658.96 697.855 53.8650615609185 603.876202473692 690.842031612065 650.122438473323 46.8650615609185 610.876202473692 565.479135193433 581.876779395746 573.346935688689 191.926942664278 181.144474771515 186.535708717896 658.96 697.855 678.4075 221.137156989944 209.926490943087 215.531823966516 656.986 695.819 676.4025 0 1 259 0 NA 0 1 1
"428" "c6.l18" 18 6 "Lz.Fa.73.06_19_18" 272 187 697.855 736.749 45.2090837043245 575.202936992375 723.011157374916 679.512794717402 38.2090837043245 582.202936992375 545.730171393396 573.346935688689 545.939079477269 181.144474771515 173.028508345798 177.086491558657 697.855 736.749 717.302 209.926490943087 200.434650135557 205.180570539322 695.819 734.653 715.236 0 1 259 0 1 0 0 0
"429" "c6.l19" 19 6 "Lz.Fa.73.06_19_18" 292 214 736.749 775.644 43.9258958321154 556.286162945351 749.640566666667 749.640566666667 36.9258958321154 563.286162945351 526.360267113236 545.939079477269 534.786842426027 173.028508345798 162.446559676992 167.737534011395 736.749 775.644 756.1965 200.434650135557 189.292859166778 194.863754651168 734.653 773.487 754.07 0 1 259 0 NA 0 -1 1
"431" "c6.l20" 20 6 "Lz.Fa.73.06_19_18" 323 237 775.644 814.539 36.1241998601833 543.033222881118 804.557030829914 782.541033499301 29.1241998601833 550.033222881118 521.37406379977 534.786842426027 521.499517127892 162.446559676992 159.134029480167 160.790294578579 775.644 814.539 795.0915 189.292859166778 185.313305239987 187.303082203383 773.487 812.321 792.904 0 1 259 0 NA 0 -2 2
"432" "c6.l21" 21 6 "Lz.Fa.73.06_19_18" 323 256 814.539 853.434 36.1241998601833 540.04088289118 804.557030829914 791.411954640007 29.1241998601833 547.04088289118 518.083471643198 521.499517127892 518.462138191237 159.134029480167 158.376810911259 158.755420195713 814.539 853.434 833.9865 185.313305239987 184.403610248459 184.858457744223 812.321 851.155 831.738 0 1 259 0 NA 0 -3 3
"464" "c7.l16" 16 7 "Lz.Fa.73.06_19_18" 225 57 618.152 656.986 69.7900839664094 621.021422176515 632.548433333333 632.548433333333 62.7900839664094 628.021422176515 565.231338210106 604.054248364721 581.876779395746 243.704331351643 221.137156989944 232.420744170794 618.152 656.986 637.569 308.398541351505 283.456160063229 295.927350707367 617.715 656.586 637.1505 0 1 259 0 NA -1 2 2
"465" "c7.l17" 17 7 "Lz.Fa.73.06_19_18" 255 57 656.986 695.819 53.8650615609185 603.876202473692 690.842031612065 650.122438473323 46.8650615609185 610.876202473692 565.479135193433 581.876779395746 573.346935688689 221.137156989944 209.926490943087 215.531823966516 656.986 695.819 676.4025 283.456160063229 271.331947755345 277.394053909287 656.586 695.458 676.022 0 1 259 0 NA -1 1 1
"466" "c7.l18" 18 7 "Lz.Fa.73.06_19_18" 272 187 695.819 734.653 45.2090837043245 575.202936992375 723.011157374916 679.512794717402 38.2090837043245 582.202936992375 545.730171393396 573.346935688689 545.939079477269 209.926490943087 200.434650135557 205.180570539322 695.819 734.653 715.236 271.331947755345 258.904725547573 265.118336651459 695.458 734.329 714.8935 0 1 259 0 NA -1 0 1
"467" "c7.l19" 19 7 "Lz.Fa.73.06_19_18" 292 214 734.653 773.487 43.9258958321154 556.286162945351 749.640566666667 749.640566666667 36.9258958321154 563.286162945351 526.360267113236 545.939079477269 534.786842426027 200.434650135557 189.292859166778 194.863754651168 734.653 773.487 754.07 258.904725547573 246.568529990606 252.736627769089 734.329 773.201 753.765 0 1 259 0 NA -1 -1 1
"469" "c7.l20" 20 7 "Lz.Fa.73.06_19_18" 323 237 773.487 812.321 36.1241998601833 543.033222881118 804.557030829914 782.541033499301 29.1241998601833 550.033222881118 521.37406379977 534.786842426027 521.499517127892 189.292859166778 185.313305239987 187.303082203383 773.487 812.321 792.904 246.568529990606 241.165903524384 243.867216757495 773.201 812.072 792.6365 0 1 259 0 NA -1 -2 2
"470" "c7.l21" 21 7 "Lz.Fa.73.06_19_18" 323 256 812.321 851.155 36.1241998601833 540.04088289118 804.557030829914 791.411954640007 29.1241998601833 547.04088289118 518.083471643198 521.499517127892 518.462138191237 185.313305239987 184.403610248459 184.858457744223 812.321 851.155 831.738 241.165903524384 239.93090524874 240.548404386562 812.072 850.944 831.508 1 1 259 1 NA -1 -3 3
"58" "c10.l27" 27 10 "Lz.Fa.73.06_19_18" 620 500 1043.28 1082.151 57.7134484807351 488.954590849034 1061.88643333333 1061.88643333333 50.7134484807351 495.954590849034 445.241142368299 454.172728740451 471.219116178196 300.197997980999 305.960719217114 303.079358599057 1043.28 1082.151 1062.7155 330.582153533735 337.485278089436 334.033715811585 1043.038 1081.937 1062.4875 1 1 639 2 NA 0 2 2
"59" "c10.l28" 28 10 "Lz.Fa.73.06_19_18" 642 541 1082.151 1121.022 53.2247423796923 510.116110178849 1091.41021821248 1088.31079881276 46.2247423796923 517.116110178849 470.901567918791 471.219116178196 471.181725864619 305.960719217114 305.94010967627 305.950414446692 1082.151 1121.022 1101.5865 337.485278089436 337.462167136613 337.473722613024 1081.937 1120.837 1101.387 0 1 639 0 NA 0 1 1
"60" "c10.l29" 29 10 "Lz.Fa.73.06_19_18" 683 596 1121.022 1159.892 54.9346789619622 498.893952693972 1139.94786666667 1139.94786666667 47.9346789619622 505.893952693972 457.95927373201 471.181725864619 479.264977503203 305.94010967627 300.242273431084 303.091191553677 1121.022 1159.892 1140.457 337.462167136613 332.305100426048 334.883633781331 1120.837 1159.737 1140.287 0 1 639 0 1 0 0 0
"62" "c10.l30" 30 10 "Lz.Fa.73.06_19_18" 725 638 1159.892 1198.763 43.0714178313183 508.085523715629 1173.49070425187 1173.49070425187 36.0714178313183 515.085523715629 479.014105884311 479.264977503203 479.232640245993 300.242273431084 300.22444913491 300.233361282997 1159.892 1198.763 1179.3275 332.305100426048 332.285112767367 332.295106596707 1159.737 1198.637 1179.187 0 1 639 0 NA 0 -1 1
"97" "c11.l28" 28 11 "Lz.Fa.73.06_19_18" 642 541 1081.937 1120.837 53.2247423796923 510.116110178849 1091.41021821248 1088.31079881276 46.2247423796923 517.116110178849 470.901567918791 471.219116178196 471.181725864619 337.485278089436 337.462167136613 337.473722613024 1081.937 1120.837 1101.387 376.455098997372 376.428895865617 376.441997431495 1074.919 1114.457 1094.688 1 1 639 1 NA -1 1 1
"98" "c11.l29" 29 11 "Lz.Fa.73.06_19_18" 683 596 1120.837 1159.737 54.9346789619622 498.893952693972 1139.94786666667 1139.94786666667 47.9346789619622 505.893952693972 457.95927373201 471.181725864619 479.264977503203 337.462167136613 332.305100426048 334.883633781331 1120.837 1159.737 1140.287 376.428895865617 371.940314065563 374.18460496559 1114.457 1153.995 1134.226 1 1 639 2 NA -1 0 1
"100" "c11.l30" 30 11 "Lz.Fa.73.06_19_18" 725 638 1159.737 1198.637 43.0714178313183 508.085523715629 1173.49070425187 1173.49070425187 36.0714178313183 515.085523715629 479.014105884311 479.264977503203 479.232640245993 332.305100426048 332.285112767367 332.295106596707 1159.737 1198.637 1179.187 371.940314065563 371.91765211571 371.928983090637 1153.995 1193.533 1173.764 1 1 639 1 NA -1 -1 1
"515" "c8.l28" 28 8 "Lz.Fa.73.06_19_18" 642 541 1084.172 1123.044 53.2247423796923 510.116110178849 1091.41021821248 1088.31079881276 46.2247423796923 517.116110178849 470.901567918791 471.219116178196 471.181725864619 237.822435017747 237.807232116246 237.814833566997 1084.172 1123.044 1103.608 284.143274138064 284.124395768738 284.133834953401 1082.668 1121.521 1102.0945 1 1 639 2 NA 2 1 2
"516" "c8.l29" 29 8 "Lz.Fa.73.06_19_18" 683 596 1123.044 1161.915 54.9346789619622 498.893952693972 1139.94786666667 1139.94786666667 47.9346789619622 505.893952693972 457.95927373201 471.181725864619 479.264977503203 237.807232116246 230.940557684121 234.373894900183 1123.044 1161.915 1142.4795 284.124395768738 278.052304972685 281.088350370712 1121.521 1160.374 1140.9475 1 1 639 1 NA 2 0 2
"518" "c8.l30" 30 8 "Lz.Fa.73.06_19_18" 725 638 1161.915 1200.787 43.0714178313183 508.085523715629 1173.49070425187 1173.49070425187 36.0714178313183 515.085523715629 479.014105884311 479.264977503203 479.232640245993 230.940557684121 230.927409355339 230.93398351973 1161.915 1200.787 1181.351 278.052304972685 278.03597789152 278.044141432103 1160.374 1199.227 1179.8005 1 1 639 2 NA 2 -1 2
"552" "c9.l27" 27 9 "Lz.Fa.73.06_19_18" 620 500 1043.816 1082.668 57.7134484807351 488.954590849034 1061.88643333333 1061.88643333333 50.7134484807351 495.954590849034 445.241142368299 454.172728740451 471.219116178196 279.169800640316 284.143274138064 281.65653738919 1043.816 1082.668 1063.242 300.197997980999 305.960719217114 303.079358599057 1043.28 1082.151 1062.7155 1 1 639 2 NA 1 2 2
"553" "c9.l28" 28 9 "Lz.Fa.73.06_19_18" 642 541 1082.668 1121.521 53.2247423796923 510.116110178849 1091.41021821248 1088.31079881276 46.2247423796923 517.116110178849 470.901567918791 471.219116178196 471.181725864619 284.143274138064 284.124395768738 284.133834953401 1082.668 1121.521 1102.0945 305.960719217114 305.94010967627 305.950414446692 1082.151 1121.022 1101.5865 0 1 639 0 NA 1 1 1
"554" "c9.l29" 29 9 "Lz.Fa.73.06_19_18" 683 596 1121.521 1160.374 54.9346789619622 498.893952693972 1139.94786666667 1139.94786666667 47.9346789619622 505.893952693972 457.95927373201 471.181725864619 479.264977503203 284.124395768738 278.052304972685 281.088350370712 1121.521 1160.374 1140.9475 305.94010967627 300.242273431084 303.091191553677 1121.022 1159.892 1140.457 0 1 639 0 NA 1 0 1
"556" "c9.l30" 30 9 "Lz.Fa.73.06_19_18" 725 638 1160.374 1199.227 43.0714178313183 508.085523715629 1173.49070425187 1173.49070425187 36.0714178313183 515.085523715629 479.014105884311 479.264977503203 479.232640245993 278.052304972685 278.03597789152 278.044141432103 1160.374 1199.227 1179.8005 300.242273431084 300.22444913491 300.233361282997 1159.892 1198.763 1179.3275 0 1 639 0 NA 1 -1 1
"176" "c13.l30" 30 13 "Lz.Fa.73.06_19_18" 725 638 1150.499 1190.259 43.0714178313183 508.085523715629 1173.49070425187 1173.49070425187 36.0714178313183 515.085523715629 479.014105884311 479.264977503203 479.232640245993 411.719307198329 411.693961256128 411.706634227228 1150.499 1190.259 1170.379 444.980296637051 444.9527064892 444.966501563125 1151.719 1191.355 1171.537 1 1 675 3 NA 1 1 1
"177" "c13.l31" 31 13 "Lz.Fa.73.06_19_18" 725 638 1190.259 1230.019 43.0714178313183 508.085523715629 1218.00933333333 1218.00933333333 36.0714178313183 515.085523715629 479.014105884311 479.232640245993 496.510270283101 411.693961256128 407.921858572403 409.807909914265 1190.259 1230.019 1210.139 444.9527064892 442.37967133005 443.666188909625 1191.355 1230.991 1211.173 0 1 675 0 NA 1 0 1
"178" "c13.l32" 32 13 "Lz.Fa.73.06_19_18" 784 638 1230.019 1269.779 25.7571087245086 508.085523715629 1253.75397818306 1253.75397818306 18.7571087245086 515.085523715629 496.32841499112 496.510270283101 504.603214937335 407.921858572403 406.142762739508 407.032310655956 1230.019 1269.779 1249.899 442.37967133005 441.16222585616 441.770948593105 1230.991 1270.628 1250.8095 1 1 675 1 NA 1 -1 1
"214" "c14.l30" 30 14 "Lz.Fa.73.06_19_18" 725 638 1151.719 1191.355 43.0714178313183 508.085523715629 1173.49070425187 1173.49070425187 36.0714178313183 515.085523715629 479.014105884311 479.264977503203 479.232640245993 444.980296637051 444.9527064892 444.966501563125 1151.719 1191.355 1171.537 477.570315107269 477.540526025927 477.555420566598 1144.777 1184.425 1164.601 1 1 675 3 NA 0 1 1
